Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision,commonname,taggingdate,seriesname,tagging_length_cm,eventid
2020-04-06T07:29:54Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-06T07:30:46Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-06T07:31:54Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-06T07:32:36Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-06T07:33:24Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-06T07:34:25Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-06T19:50:59Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-06T19:52:34Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-06T19:54:09Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-06T19:57:18Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-06T20:01:56Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-15T04:27:06Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-15T04:28:33Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-15T04:30:57Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-15T04:34:02Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-22T10:58:16Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-22T10:59:08Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-22T11:00:15Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-22T11:00:55Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-22T11:02:34Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-22T11:03:47Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-22T18:25:43Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-22T18:26:45Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-22T18:44:19Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-22T18:46:39Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T08:25:13Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T08:27:46Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T08:30:56Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T08:32:16Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T08:45:34Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T08:46:59Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T08:51:20Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T08:52:37Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T08:57:21Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T09:00:34Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T09:01:50Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T09:02:47Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T09:10:44Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T09:18:25Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T09:19:12Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T09:22:47Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T09:23:36Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T09:24:39Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T09:26:10Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T09:27:37Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T09:28:57Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T09:31:36Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T10:18:24Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T10:20:40Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T10:30:01Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T10:32:56Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T10:36:21Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-04-23T10:37:06Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-01T20:28:39Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-01T20:36:48Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-01T20:38:01Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-01T20:40:03Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-01T20:41:39Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-04T09:40:45Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-04T09:42:31Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-04T09:43:14Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-04T09:44:05Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-04T15:55:22Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-04T15:56:49Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-04T15:58:09Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-04T15:59:15Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-04T15:59:50Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-04T16:00:27Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-14T16:34:08Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-14T16:35:19Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-14T16:36:05Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-14T16:37:01Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-14T16:38:20Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-14T16:39:22Z,VR2W-110860,A69-9001-12153,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/29/2018,Ano Nuevo 2017,274,191708300
2020-05-16T03:46:06Z,VR2Tx-482805,A69-9001-12159,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,NA,NA,White Shark,11/21/2017,Ano Nuevo 2017,427,191707000
2020-05-16T03:47:30Z,VR2Tx-482805,A69-9001-12159,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,NA,NA,White Shark,11/21/2017,Ano Nuevo 2017,427,191707000
2020-05-16T03:48:42Z,VR2Tx-482805,A69-9001-12159,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,NA,NA,White Shark,11/21/2017,Ano Nuevo 2017,427,191707000
2020-05-16T03:49:31Z,VR2Tx-482805,A69-9001-12159,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,NA,NA,White Shark,11/21/2017,Ano Nuevo 2017,427,191707000
2020-06-24T16:17:26Z,VR2W-110768,A69-9001-12159,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/21/2017,Ano Nuevo 2017,427,191707000
2020-06-24T16:18:11Z,VR2W-110768,A69-9001-12159,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/21/2017,Ano Nuevo 2017,427,191707000
2020-07-03T10:24:09Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-03T10:25:47Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-03T15:41:35Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-03T15:44:10Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-03T15:51:55Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-08T16:03:48Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-09T21:53:22Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-15T00:58:12Z,VR2W-110865,A69-9001-12159,NA,NA,NA,NA,WCO_Hazards_Profile,34.06613,-119.84155,NA,NA,White Shark,11/21/2017,Ano Nuevo 2017,427,191707000
2020-07-15T00:59:39Z,VR2W-110865,A69-9001-12159,NA,NA,NA,NA,WCO_Hazards_Profile,34.06613,-119.84155,NA,NA,White Shark,11/21/2017,Ano Nuevo 2017,427,191707000
2020-07-15T01:00:57Z,VR2W-110865,A69-9001-12159,NA,NA,NA,NA,WCO_Hazards_Profile,34.06613,-119.84155,NA,NA,White Shark,11/21/2017,Ano Nuevo 2017,427,191707000
2020-07-24T05:44:17Z,VR2W-133754,A69-1602-58596,NA,NA,NA,NA,WCO_Pelican,34.03068,-119.69667,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-24T10:11:53Z,VR2W-110865,A69-1602-58596,NA,NA,NA,NA,WCO_Hazards_Profile,34.06613,-119.84155,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-24T10:37:35Z,VR2W-110865,A69-1602-58596,NA,NA,NA,NA,WCO_Hazards_Profile,34.06613,-119.84155,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-24T10:42:32Z,VR2W-110865,A69-1602-58596,NA,NA,NA,NA,WCO_Hazards_Profile,34.06613,-119.84155,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-24T10:43:55Z,VR2W-110865,A69-1602-58596,NA,NA,NA,NA,WCO_Hazards_Profile,34.06613,-119.84155,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-24T10:45:38Z,VR2W-110865,A69-1602-58596,NA,NA,NA,NA,WCO_Hazards_Profile,34.06613,-119.84155,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-24T10:48:01Z,VR2W-110865,A69-1602-58596,NA,NA,NA,NA,WCO_Hazards_Profile,34.06613,-119.84155,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T00:43:24Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T00:51:26Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T01:15:53Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T01:17:56Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T01:19:00Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T01:20:04Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T01:21:09Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T01:22:17Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T01:26:26Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T01:40:55Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T01:57:58Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T02:09:39Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T02:12:45Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T02:16:52Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T02:28:41Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T02:42:26Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T02:45:53Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T03:12:24Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T03:14:07Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T03:16:32Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T03:29:15Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T03:32:44Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T03:34:18Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T03:39:46Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T03:46:24Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T03:50:40Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T04:04:24Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-25T04:06:44Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-26T15:12:59Z,VR2W-110768,A69-1602-58596,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-07-28T03:31:57Z,VR2W-133756,A69-1602-58588,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T16:13:40Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T16:18:59Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T16:35:15Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T16:43:19Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T16:49:33Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T16:55:05Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T17:14:02Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T17:16:49Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
