Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision,Species,Tagging_Date,Tagging_Region,Sex,FL,TL,Code_Space,V16_ID,V16_SN
2022-10-12T11:47:26Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-12T11:49:23Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-12T11:57:23Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-12T12:20:24Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-12T12:31:56Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-12T12:35:37Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-12T12:44:34Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-12T23:33:30Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T01:56:45Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T04:51:27Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T04:54:11Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T05:00:14Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T05:03:09Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T05:07:14Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T05:21:06Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T05:24:24Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T05:29:14Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T05:33:49Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T05:41:00Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T05:45:25Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T05:49:12Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T05:51:41Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T05:54:53Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T05:59:32Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T06:03:47Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T06:07:10Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T07:33:09Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T07:35:27Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T07:38:17Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T07:42:11Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T07:51:01Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T09:20:22Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T10:19:37Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T10:25:30Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T11:26:26Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T11:35:02Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-13T11:45:41Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-14T01:50:49Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-14T01:54:36Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-14T01:57:04Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-14T02:00:15Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-14T08:23:06Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-14T08:27:38Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-14T12:26:32Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-14T12:34:18Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-14T12:40:45Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-14T15:59:23Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-14T16:02:01Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-15T00:12:27Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-15T01:47:40Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-15T07:39:31Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-15T07:42:19Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-15T07:46:10Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-15T08:19:04Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-15T08:23:32Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-15T18:49:24Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-15T18:54:15Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-16T12:42:14Z,VR2Tx-482803,A69-9001-8559,NA,NA,NA,NA,WCO_MorsePoint,33.96657,-119.85468,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-17T12:32:09Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-17T17:38:24Z,VR2Tx-482803,A69-9001-8559,NA,NA,NA,NA,WCO_MorsePoint,33.96657,-119.85468,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-17T17:41:15Z,VR2Tx-482803,A69-9001-8559,NA,NA,NA,NA,WCO_MorsePoint,33.96657,-119.85468,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-17T17:45:13Z,VR2Tx-482803,A69-9001-8559,NA,NA,NA,NA,WCO_MorsePoint,33.96657,-119.85468,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-19T04:37:34Z,VR2Tx-482803,A69-9001-8559,NA,NA,NA,NA,WCO_MorsePoint,33.96657,-119.85468,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-19T12:45:19Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-19T13:53:16Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T05:40:54Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T05:44:17Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T08:50:10Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T08:54:52Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T08:59:11Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T09:10:08Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T09:14:18Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T09:17:32Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T09:26:40Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T09:32:41Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T09:46:34Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T10:07:45Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T10:26:48Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T10:29:08Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T10:32:00Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T10:35:59Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T10:38:55Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T10:42:59Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T10:46:04Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T11:05:57Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-20T11:09:44Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T06:55:58Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T06:59:30Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T07:01:28Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T07:03:39Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T07:06:17Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T07:09:47Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T07:11:43Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T07:13:49Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T07:16:16Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T07:19:24Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T07:23:56Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T08:06:03Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T08:09:32Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T08:11:26Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T08:13:29Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T08:15:51Z,VR2W-102744,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-21T20:14:03Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-23T05:54:11Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-23T05:59:01Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-23T06:03:36Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-23T06:07:41Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-23T06:21:01Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-29T02:18:49Z,VR2W-133753,A69-9001-8559,NA,NA,NA,NA,WCO_MorsePoint,33.96657,-119.85468,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-29T16:50:11Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-29T16:59:14Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-30T05:21:56Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-30T05:50:50Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-30T06:02:42Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-30T06:11:17Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2022-10-30T07:27:48Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
