Date.and.Time..UTC.,Receiver,Transmitter,Transmitter.Name,Transmitter.Serial,Sensor.Value,Sensor.Unit,Station.Name,Latitude,Longitude,Local_Time,Date,Month,Year,Hour,Season,Island,First_Detection,Last_Detection,animal_short_name,Transmitter_SN,tag_family,when_encountered,capture_method,tag_lat,tag_lon,tag_location,sex,TNL_cm,est_tag_expiry_date,Owner,standard_length_cm,disk_length,SciName
2023-09-23T20:00:08Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T20:00:08Z,2023-09-23,9,2023,13,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T20:03:44Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T20:03:44Z,2023-09-23,9,2023,13,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T20:05:16Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T20:05:16Z,2023-09-23,9,2023,13,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T20:28:54Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T20:28:54Z,2023-09-23,9,2023,13,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T20:30:45Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T20:30:45Z,2023-09-23,9,2023,13,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T20:32:25Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T20:32:25Z,2023-09-23,9,2023,13,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T20:33:40Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T20:33:40Z,2023-09-23,9,2023,13,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T20:54:17Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T20:54:17Z,2023-09-23,9,2023,13,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T20:57:12Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T20:57:12Z,2023-09-23,9,2023,13,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:06:44Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:06:44Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:08:00Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:08:00Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:09:28Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:09:28Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:11:21Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:11:21Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:16:02Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:16:02Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:20:16Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:20:16Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:23:01Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:23:01Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:26:41Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:26:41Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:34:46Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:34:46Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:36:02Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:36:02Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:37:31Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:37:31Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:39:26Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:39:26Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:42:41Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:42:41Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:46:18Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:46:18Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:49:29Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:49:29Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:57:46Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:57:46Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T21:59:16Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T21:59:16Z,2023-09-23,9,2023,14,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:04:24Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:04:24Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:06:18Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:06:18Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:08:01Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:08:01Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:09:24Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:09:24Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:12:26Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:12:26Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:15:15Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:15:15Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:16:34Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:16:34Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:19:15Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:19:15Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:20:23Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:20:23Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:23:01Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:23:01Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:26:12Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:26:12Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:28:01Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:28:01Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:29:34Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:29:34Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:30:39Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:30:39Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:31:44Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:31:44Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:35:17Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:35:17Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:38:41Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:38:41Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:45:46Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:45:46Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:55:33Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:55:33Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:57:34Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:57:34Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T22:59:34Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T22:59:34Z,2023-09-23,9,2023,15,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:01:29Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:01:29Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:03:16Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:03:16Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:04:48Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:04:48Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:11:55Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:11:55Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:13:47Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:13:47Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:15:28Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:15:28Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:18:21Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:18:21Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:19:25Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:19:25Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:20:31Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:20:31Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:21:38Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:21:38Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:24:08Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:24:08Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:27:55Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:27:55Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:30:23Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:30:23Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:31:55Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:31:55Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:41:00Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:41:00Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:44:23Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:44:23Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:46:32Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:46:32Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:47:39Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:47:39Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:48:48Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:48:48Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:51:34Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:51:34Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
2023-09-23T23:53:28Z,VR2Tx-485668,A69-1602-12253,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,2023-09-23T23:53:28Z,2023-09-23,9,2023,16,Fall,Anacapa,2023-09-23,2023-09-28,DDT-BR-23-08,1307112,V13-1x-BLU-1,2023-09-19,NA,NA,NA,Channel Islands,F,NA,NA,Chris Lowe,NA,115,Myliobatis californica
