Date.and.Time..UTC.,Receiver,Transmitter,Transmitter.Name,Transmitter.Serial,Sensor.Value,Sensor.Unit,Station.Name,Latitude,Longitude,Transmitter.Type,Sensor.Precision
2017-03-26 17:40:46,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-03-26 17:42:16,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-03-26 17:46:20,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-03-26 17:47:12,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-03-26 17:50:02,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-03-26 17:53:37,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-03-26 17:57:23,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-03-26 18:11:09,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-03-26 18:12:17,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-03-26 18:13:00,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-03-26 18:13:52,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-03-26 18:15:02,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-03-26 18:26:34,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-03-26 18:28:10,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-03-26 18:32:01,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-02 16:15:40,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-02 16:32:55,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-02 16:35:19,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-02 17:36:34,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 13:01:06,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 13:04:33,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 14:04:55,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 14:06:13,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 14:57:47,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 14:58:24,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:02:00,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:08:09,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:11:31,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:12:35,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:13:08,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:14:16,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:15:25,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:16:40,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:27:24,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:28:17,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:29:28,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:31:24,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:32:03,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:32:47,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:33:42,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:35:54,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:37:14,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:38:20,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:40:44,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:43:20,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:44:11,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:45:21,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:47:03,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:48:23,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:49:30,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:50:11,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:50:58,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:52:00,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:53:30,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:54:56,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:56:15,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:57:19,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:57:54,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:58:31,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:59:11,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 15:59:57,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:00:55,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:02:17,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:03:28,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:04:17,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:05:21,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:05:55,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:06:30,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:07:06,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:07:44,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:08:26,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:09:17,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:10:26,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:11:10,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:12:05,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:13:21,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:14:19,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:15:43,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:16:57,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:17:51,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:19:05,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:20:01,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:21:20,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:22:23,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:25:30,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:27:02,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:28:34,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:30:04,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:31:31,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:32:51,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:33:57,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:34:37,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:35:22,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:36:20,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:37:41,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:38:50,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:39:34,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:40:29,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:41:45,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:42:45,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:44:11,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:45:28,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:46:30,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:48:00,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:49:27,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:50:46,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:51:52,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:52:30,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:53:12,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:54:02,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:55:09,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:55:49,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:56:36,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:57:38,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 16:59:06,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:00:29,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:01:43,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:02:36,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:03:48,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:04:41,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:05:51,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:06:39,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:07:41,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:09:12,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:10:39,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:12:02,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:13:12,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:14:01,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:15:03,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:16:35,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:18:06,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:20:53,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:22:01,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:22:44,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:23:36,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:24:45,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:25:30,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:26:27,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:27:47,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:28:54,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:30:22,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:31:24,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:32:53,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:34:19,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:36:40,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:38:12,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:41:10,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:42:31,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:45:19,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:46:36,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:47:37,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:50:27,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:52:26,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:53:30,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:55:03,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:56:36,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:58:10,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 17:59:43,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:01:16,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:02:50,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:04:23,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:05:56,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:09:01,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:10:32,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:12:00,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:13:23,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:14:35,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:16:36,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:17:20,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:18:15,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:19:30,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:21:52,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:23:04,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:23:57,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:25:07,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:25:55,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:26:58,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:28:29,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:29:59,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:31:24,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:32:41,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:33:41,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:35:07,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:36:26,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:37:31,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:38:07,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:38:45,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:39:28,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:40:21,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:42:20,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:43:24,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:43:58,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:44:32,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:45:06,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:45:41,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:46:55,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:49:46,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:50:41,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:51:58,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:52:57,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:54:23,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:55:40,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:56:42,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 18:58:10,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 19:03:08,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 19:06:50,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 19:09:34,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 19:12:25,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 19:13:07,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 19:13:56,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 19:24:16,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 19:29:11,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 19:31:30,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
